label,Nose_x,Nose_y,Nose_z,Left_eye_inner_x,Left_eye_inner_y,Left_eye_inner_z,Left_eye_x,Left_eye_y,Left_eye_z,Left_eye_outer_x,Left_eye_outer_y,Left_eye_outer_z,Right_eye_inner_x,Right_eye_inner_y,Right_eye_inner_z,Right_eye_x,Right_eye_y,Right_eye_z,Right_eye_outer_x,Right_eye_outer_y,Right_eye_outer_z,Left_ear_x,Left_ear_y,Left_ear_z,Right_ear_x,Right_ear_y,Right_ear_z,Mouth_left_x,Mouth_left_y,Mouth_left_z,Mouth_right_x,Mouth_right_y,Mouth_right_z,Left_shoulder_x,Left_shoulder_y,Left_shoulder_z,Right_shoulder_x,Right_shoulder_y,Right_shoulder_z,Left_elbow_x,Left_elbow_y,Left_elbow_z,Right_elbow_x,Right_elbow_y,Right_elbow_z,Left_wrist_x,Left_wrist_y,Left_wrist_z,Right_wrist_x,Right_wrist_y,Right_wrist_z,Left_pinky_x,Left_pinky_y,Left_pinky_z,Right_pinky_x,Right_pinky_y,Right_pinky_z,Left_index_x,Left_index_y,Left_index_z,Right_index_x,Right_index_y,Right_index_z,Left_thumb_x,Left_thumb_y,Left_thumb_z,Right_thumb_x,Right_thumb_y,Right_thumb_z,Left_hip_x,Left_hip_y,Left_hip_z,Right_hip_x,Right_hip_y,Right_hip_z,Left_knee_x,Left_knee_y,Left_knee_z,Right_knee_x,Right_knee_y,Right_knee_z,Left_ankle_x,Left_ankle_y,Left_ankle_z,Right_ankle_x,Right_ankle_y,Right_ankle_z,Left_heel_x,Left_heel_y,Left_heel_z,Right_heel_x,Right_heel_y,Right_heel_z,Left_foot_index_x,Left_foot_index_y,Left_foot_index_z,Right_foot_index_x,Right_foot_index_y,Right_foot_index_z,
68,0.6815946102142334,0.2785585820674896,-0.26976948976516724,0.686063289642334,0.27302777767181396,-0.2581610381603241,0.688501238822937,0.2734406292438507,-0.25819507241249084,0.6909916400909424,0.2740347683429718,-0.2582382559776306,0.67961186170578,0.27334123849868774,-0.253615140914917,0.6776432394981384,0.2738785743713379,-0.25366872549057007,0.6758118271827698,0.27450889348983765,-0.2537301480770111,0.6960523128509521,0.28192663192749023,-0.18233896791934967,0.6761398315429688,0.28284984827041626,-0.1603490710258484,0.6871392726898193,0.2887994945049286,-0.24127154052257538,0.6783453226089478,0.28837519884109497,-0.235094353556633,0.7235965728759766,0.340694785118103,-0.13770925998687744,0.6573250889778137,0.3449562191963196,-0.09813614934682846,0.740079939365387,0.40791016817092896,-0.12525883316993713,0.6427603960037231,0.4138902425765991,-0.07171943783760071,0.7463372945785522,0.47285890579223633,-0.19334805011749268,0.6342103481292725,0.4734996259212494,-0.1367902308702469,0.7477803230285645,0.4895577132701874,-0.21787266433238983,0.6300643086433411,0.48832640051841736,-0.15664859116077423,0.7441191077232361,0.4889385998249054,-0.23671695590019226,0.632866382598877,0.4892137348651886,-0.18410199880599976,0.7418796420097351,0.4840026795864105,-0.20267100632190704,0.6357359290122986,0.4849162697792053,-0.14978525042533875,0.7077120542526245,0.4844111204147339,-0.020586421713232994,0.6737350821495056,0.4857398569583893,0.02064523473381996,0.6972665190696716,0.574828565120697,-0.1345042586326599,0.688010036945343,0.5873870253562927,0.029804527759552002,0.6852142810821533,0.6609218120574951,0.016132133081555367,0.6857669353485107,0.6697263717651367,0.2098200023174286,0.6846108436584473,0.6712203621864319,0.02630230225622654,0.688558042049408,0.6833603382110596,0.22237977385520935,0.6803747415542603,0.6951814293861389,-0.07996876537799835,0.676499605178833,0.6997196078300476,0.12405572086572647,
68,0.6803475618362427,0.27850857377052307,-0.30870628356933594,0.6851556897163391,0.272840291261673,-0.2957705557346344,0.6878081560134888,0.273247629404068,-0.295818030834198,0.6904977560043335,0.2738686203956604,-0.29587322473526,0.6781808137893677,0.27308887243270874,-0.28992775082588196,0.676155686378479,0.2735562026500702,-0.2899697422981262,0.6743484735488892,0.27411726117134094,-0.2900107204914093,0.6958541870117188,0.28188133239746094,-0.2135397493839264,0.6743918657302856,0.28234416246414185,-0.1866467446088791,0.68602454662323,0.288790762424469,-0.2783666253089905,0.6767044067382812,0.28836342692375183,-0.2706659436225891,0.7225541472434998,0.34085923433303833,-0.1658821552991867,0.6546260118484497,0.3447732627391815,-0.10727976262569427,0.7393186688423157,0.4089933931827545,-0.15233810245990753,0.6396690011024475,0.41392695903778076,-0.07209588587284088,0.7434499263763428,0.4709744453430176,-0.21718378365039825,0.6303869485855103,0.4744744896888733,-0.13962741196155548,0.7456322908401489,0.4886305034160614,-0.24380770325660706,0.6265658140182495,0.48976385593414307,-0.15868628025054932,0.7404558658599854,0.4881000220775604,-0.2614622712135315,0.629968523979187,0.49048325419425964,-0.1872921884059906,0.7377517223358154,0.4830424189567566,-0.22521480917930603,0.6330519914627075,0.4863196313381195,-0.15267734229564667,0.7056719064712524,0.48264604806900024,-0.02337508089840412,0.6715611219406128,0.48293933272361755,0.023424094542860985,0.6914308667182922,0.5748946070671082,-0.1646346151828766,0.6806541085243225,0.5857951641082764,0.0746532529592514,0.6766210794448853,0.6675650477409363,-0.06663958728313446,0.6975378394126892,0.6628754138946533,0.2543180286884308,0.6719204783439636,0.6789390444755554,-0.06253193318843842,0.7022537589073181,0.6736871004104614,0.2673586308956146,0.669255256652832,0.6956272125244141,-0.18520984053611755,0.6924344301223755,0.6948615908622742,0.17165997624397278,
68,0.6762663125991821,0.2768198847770691,-0.38538557291030884,0.6811944842338562,0.27095261216163635,-0.374750018119812,0.6841066479682922,0.27141815423965454,-0.3748109042644501,0.6870211362838745,0.27205929160118103,-0.3748874068260193,0.6743267178535461,0.2708064019680023,-0.3663560152053833,0.672278106212616,0.2710980176925659,-0.3664205074310303,0.670176088809967,0.2714996337890625,-0.36646342277526855,0.6930462121963501,0.28037402033805847,-0.292626291513443,0.6699426174163818,0.279873788356781,-0.25412413477897644,0.681215763092041,0.28801143169403076,-0.35417529940605164,0.6726605296134949,0.2872759699821472,-0.34309121966362,0.7183437943458557,0.34094926714897156,-0.2390657365322113,0.6485714912414551,0.34376585483551025,-0.15049265325069427,0.7357369065284729,0.410705029964447,-0.22768394649028778,0.6357739567756653,0.41450202465057373,-0.09553658217191696,0.735181450843811,0.47284096479415894,-0.2907617688179016,0.6255878806114197,0.47501108050346375,-0.15952284634113312,0.7370566129684448,0.49327170848846436,-0.3201828896999359,0.6233891248703003,0.49079638719558716,-0.17659425735473633,0.7310048341751099,0.49405544996261597,-0.33776479959487915,0.626319944858551,0.49133485555648804,-0.20714643597602844,0.7281349897384644,0.4878096878528595,-0.29848727583885193,0.6291572451591492,0.487041175365448,-0.1728784292936325,0.7020277976989746,0.48204901814460754,-0.03590865433216095,0.6657922863960266,0.48026779294013977,0.03598778694868088,0.6875235438346863,0.5747232437133789,-0.1632627546787262,0.6680426001548767,0.579685389995575,0.14287912845611572,0.6718640923500061,0.6675020456314087,-0.025792386382818222,0.6949986219406128,0.6320180296897888,0.4086152911186218,0.6683679819107056,0.6803514361381531,-0.01917385868728161,0.7015087604522705,0.6302968859672546,0.4305609166622162,0.6665193438529968,0.695334255695343,-0.14587272703647614,0.6890356540679932,0.671525776386261,0.3412656784057617,
68,0.671396017074585,0.27470335364341736,-0.3268435001373291,0.6760679483413696,0.2681350111961365,-0.3149750530719757,0.6787704825401306,0.2685074508190155,-0.3150174617767334,0.6815962195396423,0.26906344294548035,-0.3150727450847626,0.6695054769515991,0.2683798670768738,-0.3088189959526062,0.6674687266349792,0.26885664463043213,-0.3088737726211548,0.6653428673744202,0.2694236934185028,-0.3089243173599243,0.6875938773155212,0.2780117094516754,-0.23613202571868896,0.6652451753616333,0.27800971269607544,-0.2094975709915161,0.6760660409927368,0.28600507974624634,-0.29709547758102417,0.6682421565055847,0.2858272194862366,-0.2886694073677063,0.7130767107009888,0.34009262919425964,-0.1899494230747223,0.6427098512649536,0.34123697876930237,-0.13137979805469513,0.7270358204841614,0.41081535816192627,-0.20400004088878632,0.6305145025253296,0.413656622171402,-0.09089858829975128,0.7268972396850586,0.47347357869148254,-0.257843554019928,0.6210378408432007,0.4750975966453552,-0.16133390367031097,0.7288114428520203,0.49476325511932373,-0.2779255509376526,0.6184917688369751,0.491582989692688,-0.18336598575115204,0.7239727973937988,0.4955992102622986,-0.3040573298931122,0.6216263771057129,0.4922507405281067,-0.21156148612499237,0.7216078639030457,0.4892265498638153,-0.267122358083725,0.6243619918823242,0.48763784766197205,-0.17429444193840027,0.6970604658126831,0.48208940029144287,-0.03253883495926857,0.6594996452331543,0.4802604615688324,0.032639287412166595,0.6791235208511353,0.5757670998573303,-0.06670866906642914,0.6519869565963745,0.5779699683189392,0.09490563720464706,0.6725033521652222,0.6723133325576782,0.07167156040668488,0.6929988861083984,0.615084707736969,0.3580319285392761,0.670081377029419,0.6837589740753174,0.07951352000236511,0.6999901533126831,0.61493319272995,0.3819510340690613,0.6681809425354004,0.6961647272109985,-0.03030826523900032,0.6890966892242432,0.6512003540992737,0.31392282247543335,
68,0.6634570956230164,0.27486133575439453,-0.28823575377464294,0.6684209108352661,0.26741304993629456,-0.28080570697784424,0.6712373495101929,0.2676180899143219,-0.2808700501918793,0.6741999387741089,0.26804307103157043,-0.2809320092201233,0.662047266960144,0.26787376403808594,-0.27191048860549927,0.6600857973098755,0.2683304250240326,-0.27194541692733765,0.6580557227134705,0.26890045404434204,-0.27201980352401733,0.6814888119697571,0.27585557103157043,-0.21465714275836945,0.6596382856369019,0.27610307931900024,-0.17148177325725555,0.668347954750061,0.2860206961631775,-0.26107892394065857,0.6610994935035706,0.2858997881412506,-0.24929890036582947,0.708069920539856,0.33846515417099,-0.17610694468021393,0.637726366519928,0.3377890884876251,-0.07757731527090073,0.7183761596679688,0.4105603098869324,-0.18000592291355133,0.6266252994537354,0.4099445343017578,-0.029635583981871605,0.7159954309463501,0.4737059772014618,-0.258803129196167,0.6186171770095825,0.47236695885658264,-0.11265625059604645,0.7171963453292847,0.49534663558006287,-0.2897288501262665,0.6151398420333862,0.4894752502441406,-0.13598838448524475,0.7140621542930603,0.4958961308002472,-0.30797630548477173,0.6171604990959167,0.49011027812957764,-0.166907399892807,0.711853563785553,0.4894098937511444,-0.2672867178916931,0.6201677918434143,0.48527631163597107,-0.1276523768901825,0.691063642501831,0.4817442297935486,-0.039028018712997437,0.6541540026664734,0.4789414405822754,0.0391174741089344,0.6783592700958252,0.5758803486824036,-0.061381321400403976,0.6397609710693359,0.5720622539520264,0.050520528107881546,0.6731236577033997,0.6716447472572327,0.09234558045864105,0.6788676977157593,0.6319655776023865,0.2721514105796814,0.6735333800315857,0.683393120765686,0.10121278464794159,0.688925564289093,0.6371595859527588,0.29038864374160767,0.6642626523971558,0.6961561441421509,-0.004920384380966425,0.6677426099777222,0.6666198968887329,0.23553991317749023,
68,0.6581944227218628,0.271011084318161,-0.2664722502231598,0.6630465388298035,0.26314979791641235,-0.25764355063438416,0.665862500667572,0.2631511688232422,-0.2576725482940674,0.6688545346260071,0.26345786452293396,-0.2577063739299774,0.6563599109649658,0.2641352415084839,-0.2503042221069336,0.6542621850967407,0.26464730501174927,-0.2503344416618347,0.6521793603897095,0.265276163816452,-0.2503887414932251,0.675409197807312,0.2707241177558899,-0.19036366045475006,0.6532515287399292,0.27211931347846985,-0.1545443832874298,0.6632617115974426,0.2815878093242645,-0.24020063877105713,0.6558231711387634,0.2825455367565155,-0.23023025691509247,0.7029890418052673,0.33620914816856384,-0.16564887762069702,0.6305674314498901,0.33628085255622864,-0.06560320407152176,0.7125658392906189,0.4105053246021271,-0.15612059831619263,0.6220990419387817,0.4087432026863098,-0.023344654589891434,0.7092917561531067,0.47410425543785095,-0.21262630820274353,0.6148714423179626,0.47102227807044983,-0.10076961666345596,0.7102074027061462,0.49590709805488586,-0.2384808510541916,0.6123204231262207,0.4889448583126068,-0.12251200526952744,0.7070985436439514,0.49586981534957886,-0.25780946016311646,0.6140846014022827,0.48866668343544006,-0.1511838734149933,0.7048956155776978,0.48928192257881165,-0.22057530283927917,0.617037296295166,0.4834109842777252,-0.11484881490468979,0.6863697171211243,0.4798682928085327,-0.03920454531908035,0.6477423906326294,0.47631514072418213,0.03923158720135689,0.6767779588699341,0.5758832097053528,-0.06843368709087372,0.6283149123191833,0.5669258236885071,-0.003345233853906393,0.6742571592330933,0.6714302897453308,0.09381622821092606,0.6572911739349365,0.638283908367157,0.1979179084300995,0.6761306524276733,0.6826125979423523,0.10325946658849716,0.6670327186584473,0.6448944807052612,0.21253128349781036,0.6616985201835632,0.6973388195037842,0.0020069393794983625,0.6392840147018433,0.6709801554679871,0.13939699530601501,
68,0.6501027345657349,0.2679709494113922,-0.25365695357322693,0.6552829742431641,0.2599630057811737,-0.2444559633731842,0.6580795645713806,0.25987741351127625,-0.24449241161346436,0.6609569787979126,0.26003989577293396,-0.24452774226665497,0.6482592821121216,0.2609963119029999,-0.23668208718299866,0.6462118625640869,0.26145413517951965,-0.2366948425769806,0.6440531015396118,0.2620636820793152,-0.23672541975975037,0.6685510873794556,0.2671550512313843,-0.17647770047187805,0.6459147334098816,0.2688950300216675,-0.13847370445728302,0.6557580232620239,0.2786148190498352,-0.22737666964530945,0.6479580998420715,0.2800273597240448,-0.2166207730770111,0.6974712014198303,0.3336316645145416,-0.15636470913887024,0.6251314282417297,0.33419907093048096,-0.045270103961229324,0.7065712213516235,0.40945684909820557,-0.15084224939346313,0.6171422004699707,0.407641738653183,0.0007991956663317978,0.7001553773880005,0.47359946370124817,-0.20250988006591797,0.6100708246231079,0.47112342715263367,-0.0766066387295723,0.7014433741569519,0.4958406984806061,-0.2278842180967331,0.6082457304000854,0.48936042189598083,-0.09728560596704483,0.6976816058158875,0.4952227473258972,-0.2463648021221161,0.6101840734481812,0.4886951446533203,-0.12514030933380127,0.695006787776947,0.48818835616111755,-0.20991471409797668,0.613176703453064,0.4834994077682495,-0.0904422253370285,0.6777863502502441,0.4769147038459778,-0.04159443825483322,0.6386963129043579,0.47290849685668945,0.04160647094249725,0.674902081489563,0.5740646719932556,-0.08610066026449203,0.6200124025344849,0.5644910335540771,-0.045033227652311325,0.6733354330062866,0.6703798174858093,0.05831048637628555,0.6428918838500977,0.6433362364768982,0.11990135908126831,0.6762231588363647,0.6822972893714905,0.057698339223861694,0.6539194583892822,0.6549124121665955,0.13019916415214539,0.6551851034164429,0.6975703835487366,-0.04599014297127724,0.6185804605484009,0.6729591488838196,0.04956315830349922,
68,0.6437103152275085,0.2644346356391907,-0.2960190176963806,0.6489062309265137,0.2575632929801941,-0.2865901589393616,0.651703417301178,0.25757190585136414,-0.2866416871547699,0.6544922590255737,0.2578187584877014,-0.28667768836021423,0.6421739459037781,0.25867486000061035,-0.27810683846473694,0.6402862668037415,0.2592334747314453,-0.2781185507774353,0.6383817195892334,0.25984877347946167,-0.2781504988670349,0.6614342927932739,0.26622140407562256,-0.21485750377178192,0.6400154829025269,0.2679153084754944,-0.17251726984977722,0.6493319869041443,0.27546632289886475,-0.26833993196487427,0.6411340236663818,0.27669960260391235,-0.2564716637134552,0.6923097372055054,0.33160388469696045,-0.18328838050365448,0.620503306388855,0.3341870903968811,-0.0684858113527298,0.7031854391098022,0.4091651141643524,-0.17398081719875336,0.6133648753166199,0.40769824385643005,-0.023812543600797653,0.6909136176109314,0.47380515933036804,-0.23174631595611572,0.6058147549629211,0.4724830687046051,-0.101407490670681,0.6912986040115356,0.4955853819847107,-0.26158076524734497,0.6051437854766846,0.49113667011260986,-0.12241838872432709,0.6868214011192322,0.4947980046272278,-0.2831133306026459,0.6077783107757568,0.48974335193634033,-0.15024366974830627,0.6842501163482666,0.4871620535850525,-0.2399182766675949,0.6103485822677612,0.4842114746570587,-0.11527381837368011,0.6733840703964233,0.47655802965164185,-0.03923876956105232,0.6330113410949707,0.4731849133968353,0.03929414227604866,0.6740513443946838,0.5741918087005615,-0.09172843396663666,0.6154636144638062,0.5675973892211914,-0.009039209224283695,0.6734045743942261,0.6741476655006409,0.034396346658468246,0.624160647392273,0.6644989848136902,0.14852990210056305,0.6735017895698547,0.6877139806747437,0.03483188524842262,0.6338145732879639,0.6815164685249329,0.15692472457885742,0.6590005159378052,0.7020143270492554,-0.09116249531507492,0.5964599847793579,0.6914809346199036,0.06198043376207352,
68,0.6354939937591553,0.26496604084968567,-0.2762218117713928,0.6408879160881042,0.25898319482803345,-0.2719106376171112,0.643769383430481,0.2591344714164734,-0.2719617187976837,0.6466144323348999,0.25949904322624207,-0.2719830274581909,0.633763313293457,0.25996384024620056,-0.26006999611854553,0.6317562460899353,0.26055988669395447,-0.2600795030593872,0.6299351453781128,0.26120492815971375,-0.26009583473205566,0.6542931199073792,0.26763537526130676,-0.21102240681648254,0.6329909563064575,0.269189715385437,-0.15926659107208252,0.6416547894477844,0.2762505114078522,-0.2537919878959656,0.6335505843162537,0.27677297592163086,-0.23762738704681396,0.6866391897201538,0.33203449845314026,-0.18341170251369476,0.6156097650527954,0.33480918407440186,-0.05416416376829147,0.6976518034934998,0.4094247817993164,-0.17882603406906128,0.606549859046936,0.40889957547187805,0.007075675763189793,0.6801933646202087,0.4749090075492859,-0.23711614310741425,0.5983151197433472,0.4750261604785919,-0.07416054606437683,0.6806089878082275,0.49588772654533386,-0.268129825592041,0.5970343947410583,0.49420449137687683,-0.09348118305206299,0.6740272641181946,0.4944826066493988,-0.28710609674453735,0.600174069404602,0.4936651587486267,-0.12493796646595001,0.6720841526985168,0.4866314232349396,-0.24414591491222382,0.6030353307723999,0.4876595735549927,-0.08880025893449783,0.6652722358703613,0.4789729118347168,-0.04465582221746445,0.6254497766494751,0.47390323877334595,0.044754765927791595,0.6717593669891357,0.578749418258667,-0.049650851637125015,0.6060700416564941,0.576015830039978,0.07496588677167892,0.6737316846847534,0.6746711730957031,0.051097773015499115,0.601332426071167,0.6740040183067322,0.19434142112731934,0.6739747524261475,0.6887658834457397,0.05183327943086624,0.6069929599761963,0.6918806433677673,0.16859886050224304,0.6606869697570801,0.7027361392974854,-0.058245331048965454,0.5704078078269958,0.6921311616897583,0.12271225452423096,
68,0.6267668604850769,0.26504990458488464,-0.2257402390241623,0.63199383020401,0.2595633268356323,-0.21906507015228271,0.6347983479499817,0.2598366439342499,-0.219119593501091,0.637468159198761,0.26031211018562317,-0.21911339461803436,0.6257007718086243,0.2603221833705902,-0.20998485386371613,0.6240624189376831,0.26086607575416565,-0.20998890697956085,0.6225218772888184,0.26150280237197876,-0.21000616252422333,0.6453984379768372,0.2684107720851898,-0.1644383668899536,0.6270602941513062,0.2694565951824188,-0.1213776022195816,0.6329350471496582,0.2766377329826355,-0.20512065291404724,0.6257291436195374,0.2769249975681305,-0.19285671412944794,0.6793424487113953,0.3323587477207184,-0.14132040739059448,0.60903400182724,0.3366294801235199,-0.043943461030721664,0.6908596754074097,0.41048458218574524,-0.1345483362674713,0.6002017855644226,0.4142237603664398,0.01104816049337387,0.6723291277885437,0.47626563906669617,-0.19041046500205994,0.5933566689491272,0.47826528549194336,-0.06295362114906311,0.6726139187812805,0.49687960743904114,-0.21734853088855743,0.5914430618286133,0.49836012721061707,-0.08220107108354568,0.6652523875236511,0.49455463886260986,-0.23495855927467346,0.5956917405128479,0.49851351976394653,-0.11137515306472778,0.6634327173233032,0.48708394169807434,-0.1966693252325058,0.5989732146263123,0.4914714992046356,-0.07640694826841354,0.6595203280448914,0.48200565576553345,-0.033907074481248856,0.6198831796646118,0.4759078323841095,0.0339796282351017,0.6678727865219116,0.5829517245292664,-0.009635106660425663,0.602983295917511,0.5810689330101013,0.03767455369234085,0.6736317873001099,0.6777341365814209,0.09237059205770493,0.5833407640457153,0.6801614761352539,0.12031038105487823,0.6727787256240845,0.6910169720649719,0.09515731036663055,0.5851793885231018,0.6975297331809998,0.12243495881557465,0.6705504655838013,0.7114813327789307,-0.005223573185503483,0.5628095269203186,0.6926686763763428,0.03422866016626358,
